time,xposition,yposition
622.199,170.0,456.0
622.235,177.0,455.0
622.272,183.0,455.0
622.312,188.0,455.0
622.352,194.0,454.0
622.394,199.0,451.0
622.432,204.0,450.0
622.471,210.0,449.0
622.516,214.0,448.0
622.553,218.0,447.0
622.593,222.0,446.0
622.634,225.0,444.0
622.671,232.0,441.0
622.713,238.0,439.0
622.753,245.0,436.0
622.793,252.0,433.0
622.834,259.0,429.0
622.873,267.0,427.0
622.913,274.0,424.0
622.953,278.0,422.0
622.998,283.0,420.0
623.037,286.0,418.0
623.073,289.0,416.0
623.114,291.0,414.0
623.154,295.0,410.0
623.193,298.0,406.0
623.234,299.0,403.0
623.273,300.0,401.0
623.314,300.0,399.0
623.354,301.0,398.0
623.393,301.0,398.0
623.434,301.0,398.0
623.475,301.0,397.0
623.515,301.0,397.0
623.555,301.0,397.0
623.593,301.0,397.0
623.634,301.0,397.0
623.671,301.0,397.0
623.714,301.0,397.0
623.755,301.0,396.0
623.794,301.0,396.0
623.834,301.0,395.0
623.874,300.0,395.0
623.914,300.0,395.0
623.956,300.0,395.0
623.997,300.0,395.0
624.035,299.0,395.0
624.075,298.0,397.0
624.114,297.0,399.0
624.155,296.0,400.0
624.194,295.0,400.0
624.234,294.0,401.0
624.274,292.0,401.0
624.315,291.0,402.0
624.355,291.0,402.0
624.396,293.0,404.0
624.439,297.0,408.0
624.477,302.0,414.0
624.516,306.0,417.0
624.557,311.0,421.0
624.595,317.0,426.0
624.634,323.0,427.0
624.675,330.0,428.0
624.715,337.0,429.0
624.754,344.0,431.0
624.796,351.0,433.0
624.834,361.0,435.0
624.874,368.0,435.0
624.916,375.0,435.0
624.955,382.0,433.0
624.996,389.0,430.0
625.034,393.0,427.0
625.075,394.0,425.0
625.114,395.0,424.0
625.156,398.0,421.0
625.194,401.0,416.0
625.234,404.0,411.0
625.274,407.0,405.0
625.315,410.0,398.0
625.355,412.0,394.0
625.397,412.0,391.0
625.436,412.0,390.0
625.473,412.0,389.0
625.516,412.0,389.0
625.554,412.0,390.0
625.595,412.0,390.0
625.634,412.0,390.0
625.675,412.0,390.0
625.716,412.0,389.0
625.756,412.0,389.0
625.796,412.0,389.0
625.835,413.0,385.0
625.875,414.0,376.0
625.916,416.0,368.0
625.956,418.0,359.0
625.995,416.0,341.0
626.036,412.0,325.0
626.076,411.0,318.0
626.116,410.0,311.0
626.156,408.0,305.0
626.196,407.0,296.0
626.237,406.0,285.0
626.276,406.0,274.0
626.317,406.0,262.0
626.357,408.0,248.0
626.396,410.0,235.0
626.437,411.0,221.0
626.474,414.0,210.0
626.516,417.0,198.0
626.556,418.0,191.0
626.596,419.0,191.0
626.636,420.0,192.0
626.675,420.0,194.0
626.715,420.0,194.0
626.756,420.0,193.0
626.796,420.0,194.0
626.837,420.0,194.0
626.876,420.0,194.0
626.913,420.0,193.0
626.953,420.0,194.0
626.996,420.0,194.0
627.036,421.0,192.0
627.075,423.0,183.0
627.116,425.0,168.0
627.153,424.0,153.0
627.194,424.0,144.0
627.236,424.0,135.0
627.275,422.0,124.0
627.317,417.0,113.0
627.356,414.0,107.0
627.395,412.0,102.0
627.435,411.0,99.0
627.477,410.0,96.0
627.517,410.0,94.0
627.558,409.0,91.0
627.597,408.0,90.0
627.638,406.0,90.0
627.674,406.0,90.0
627.716,405.0,90.0
627.753,404.0,91.0
627.797,403.0,92.0
627.838,400.0,92.0
627.877,395.0,90.0
627.916,386.0,89.0
627.958,379.0,87.0
627.996,370.0,87.0
628.035,359.0,88.0
628.076,348.0,88.0
628.114,336.0,87.0
628.158,322.0,87.0
628.198,307.0,87.0
628.237,290.0,85.0
628.278,273.0,83.0
628.319,256.0,82.0
628.358,239.0,81.0
628.396,223.0,81.0
628.438,208.0,81.0
628.477,193.0,83.0
628.514,177.0,85.0
628.559,163.0,85.0
628.597,152.0,88.0
628.638,140.0,91.0
628.675,131.0,97.0
628.717,124.0,102.0
628.757,116.0,106.0
628.796,107.0,111.0
628.837,99.0,119.0
628.876,91.0,129.0
628.916,88.0,138.0
628.958,89.0,145.0
628.996,89.0,149.0
629.038,89.0,151.0
629.078,88.0,150.0
629.117,88.0,150.0
629.157,88.0,150.0
629.199,88.0,150.0
629.239,88.0,150.0
629.277,88.0,150.0
629.318,88.0,150.0
629.358,88.0,150.0
629.397,88.0,150.0
629.439,88.0,153.0
629.477,88.0,162.0
629.517,93.0,184.0
629.558,95.0,206.0
629.598,96.0,223.0
629.637,98.0,241.0
629.678,101.0,262.0
629.719,103.0,280.0
629.759,105.0,296.0
629.797,107.0,310.0
629.84,107.0,321.0
629.876,104.0,333.0
629.917,100.0,348.0
629.959,100.0,357.0
629.998,100.0,361.0
630.039,100.0,362.0
630.077,99.0,361.0
630.118,98.0,361.0
630.158,98.0,361.0
630.199,99.0,361.0
630.238,99.0,361.0
630.278,99.0,361.0
630.317,99.0,361.0
630.358,99.0,361.0
630.397,99.0,361.0
630.438,99.0,361.0
630.478,99.0,361.0
630.517,99.0,362.0
630.559,99.0,362.0
630.598,98.0,361.0
630.638,98.0,361.0
630.679,98.0,362.0
630.718,98.0,363.0
630.761,98.0,368.0
630.798,98.0,376.0
630.838,98.0,381.0
630.878,97.0,387.0
630.918,100.0,397.0
630.957,105.0,408.0
630.998,108.0,417.0
631.037,111.0,424.0
631.077,111.0,425.0
631.118,113.0,427.0
631.162,114.0,429.0
631.198,115.0,431.0
631.24,115.0,433.0
631.279,116.0,436.0
631.317,116.0,437.0
631.358,117.0,438.0
631.398,118.0,439.0
631.438,118.0,439.0
631.477,117.0,439.0
631.518,117.0,438.0
631.559,117.0,438.0
631.596,117.0,438.0
631.638,117.0,438.0
631.676,117.0,438.0
631.718,117.0,438.0
631.759,117.0,438.0
631.798,117.0,438.0
631.839,117.0,438.0
631.878,117.0,438.0
631.918,117.0,438.0
631.958,117.0,438.0
631.999,117.0,437.0
632.039,118.0,437.0
632.078,119.0,437.0
632.12,119.0,436.0
632.159,121.0,437.0
632.199,124.0,437.0
632.239,130.0,438.0
632.279,138.0,438.0
632.319,146.0,438.0
632.361,154.0,438.0
632.397,161.0,435.0
632.438,167.0,433.0
632.479,172.0,431.0
632.519,177.0,430.0
632.559,179.0,430.0
632.6,180.0,429.0
632.639,180.0,429.0
632.68,179.0,430.0
632.719,178.0,430.0
632.758,177.0,430.0
632.799,175.0,430.0
632.838,173.0,431.0
632.879,173.0,431.0
632.919,172.0,432.0
632.959,172.0,432.0
632.997,171.0,431.0
633.037,171.0,431.0
633.08,171.0,431.0
633.117,170.0,431.0
633.159,169.0,431.0
633.201,169.0,431.0
633.236,168.0,431.0
633.279,168.0,431.0
633.32,168.0,431.0
633.361,168.0,431.0
633.399,167.0,431.0
633.438,167.0,431.0
633.479,167.0,431.0
633.518,167.0,431.0
633.562,167.0,431.0
633.599,167.0,431.0
633.64,168.0,431.0
633.679,169.0,432.0
633.719,171.0,432.0
633.759,174.0,433.0
633.8,177.0,433.0
633.839,183.0,432.0
633.879,190.0,429.0
633.919,197.0,426.0
633.959,203.0,421.0
633.999,206.0,414.0
634.04,207.0,408.0
634.08,207.0,402.0
634.119,208.0,400.0
634.16,207.0,398.0
634.199,207.0,398.0
634.24,206.0,397.0
634.28,206.0,396.0
634.319,206.0,396.0
634.36,206.0,396.0
634.397,206.0,396.0
634.439,206.0,396.0
634.48,206.0,396.0
634.521,206.0,396.0
634.561,206.0,396.0
634.599,206.0,396.0
634.639,206.0,396.0
634.68,206.0,396.0
634.719,206.0,396.0
634.761,206.0,396.0
634.8,206.0,396.0
634.84,207.0,396.0
634.88,208.0,393.0
634.92,211.0,389.0
634.96,216.0,384.0
635.001,223.0,382.0
635.039,234.0,378.0
635.081,244.0,375.0
635.12,252.0,372.0
635.161,258.0,370.0
635.2,264.0,369.0
635.24,271.0,366.0
635.28,278.0,365.0
635.318,283.0,363.0
635.36,287.0,361.0
635.401,289.0,360.0
635.442,292.0,359.0
635.481,294.0,358.0
635.52,296.0,353.0
635.56,299.0,345.0
635.6,305.0,335.0
635.64,312.0,330.0
635.678,322.0,326.0
635.72,329.0,325.0
635.76,334.0,325.0
635.8,338.0,325.0
635.84,341.0,325.0
635.88,342.0,325.0
635.921,342.0,324.0
635.962,342.0,324.0
636.001,342.0,325.0
636.041,342.0,325.0
636.081,342.0,325.0
636.12,342.0,324.0
636.162,342.0,324.0
636.202,345.0,324.0
636.241,351.0,323.0
636.28,356.0,323.0
636.321,363.0,323.0
636.362,369.0,323.0
636.4,376.0,324.0
636.44,384.0,324.0
636.48,389.0,323.0
636.52,394.0,324.0
636.561,401.0,326.0
636.601,405.0,328.0
636.641,410.0,330.0
636.681,416.0,338.0
636.721,419.0,343.0
636.761,421.0,346.0
636.799,421.0,347.0
636.841,421.0,347.0
636.879,422.0,351.0
636.923,422.0,356.0
636.964,422.0,361.0
636.999,422.0,362.0
637.041,421.0,365.0
637.081,420.0,367.0
637.121,419.0,369.0
637.161,418.0,370.0
637.201,419.0,368.0
637.241,420.0,367.0
637.281,420.0,367.0
637.319,420.0,368.0
637.362,419.0,369.0
637.402,419.0,370.0
637.443,417.0,373.0
637.482,417.0,377.0
637.521,417.0,381.0
637.561,416.0,387.0
637.6,415.0,392.0
637.641,411.0,400.0
637.681,406.0,408.0
637.719,402.0,415.0
637.761,395.0,422.0
637.801,388.0,428.0
637.845,385.0,429.0
637.88,383.0,430.0
637.92,382.0,431.0
637.96,380.0,431.0
638.001,378.0,430.0
638.044,375.0,429.0
638.082,371.0,429.0
638.121,367.0,429.0
638.162,363.0,429.0
638.201,359.0,428.0
638.241,358.0,428.0
638.281,358.0,428.0
638.321,358.0,428.0
638.364,358.0,428.0
638.402,358.0,428.0
638.442,359.0,428.0
638.482,359.0,428.0
638.522,359.0,428.0
638.564,359.0,428.0
638.601,358.0,429.0
638.64,358.0,429.0
638.682,358.0,429.0
638.722,358.0,429.0
638.762,358.0,428.0
638.802,359.0,428.0
638.844,359.0,428.0
638.882,359.0,428.0
638.923,359.0,429.0
638.963,359.0,428.0
639.002,359.0,428.0
639.042,359.0,428.0
639.082,359.0,428.0
639.122,359.0,428.0
639.162,359.0,428.0
639.202,356.0,428.0
639.242,349.0,427.0
639.283,339.0,426.0
639.324,327.0,427.0
639.362,315.0,424.0
639.402,303.0,421.0
639.444,295.0,416.0
639.482,288.0,411.0
639.523,279.0,404.0
639.563,272.0,400.0
639.603,265.0,396.0
639.641,258.0,391.0
639.683,251.0,384.0
639.723,242.0,377.0
639.762,235.0,371.0
639.804,227.0,365.0
639.843,221.0,361.0
639.884,217.0,358.0
639.923,215.0,356.0
639.963,213.0,352.0
640.005,210.0,346.0
640.044,203.0,337.0
640.082,194.0,330.0
640.123,183.0,327.0
640.163,177.0,326.0
640.203,173.0,326.0
640.245,172.0,326.0
640.285,172.0,326.0
640.323,170.0,326.0
640.363,170.0,326.0
640.4,170.0,326.0
640.443,170.0,326.0
640.48,171.0,326.0
640.521,171.0,326.0
640.563,171.0,326.0
640.603,170.0,326.0
640.645,170.0,326.0
640.682,170.0,326.0
640.723,170.0,326.0
640.765,170.0,326.0
640.803,170.0,326.0
640.843,170.0,326.0
640.883,167.0,325.0
640.922,161.0,325.0
640.965,151.0,325.0
641.004,140.0,325.0
641.046,129.0,326.0
641.084,118.0,328.0
641.124,109.0,332.0
641.164,95.0,342.0
641.204,94.0,350.0
641.248,93.0,357.0
641.284,94.0,362.0
641.323,94.0,367.0
641.364,95.0,372.0
641.403,97.0,375.0
641.444,98.0,379.0
641.484,98.0,383.0
641.524,97.0,387.0
641.564,96.0,389.0
641.604,106.0,406.0
641.644,114.0,418.0
641.685,119.0,423.0
641.725,120.0,425.0
641.765,122.0,427.0
641.806,124.0,428.0
641.846,126.0,429.0
641.885,126.0,430.0
641.924,127.0,430.0
641.963,128.0,431.0
642.004,130.0,431.0
642.044,133.0,432.0
642.084,135.0,433.0
642.124,138.0,433.0
642.164,142.0,435.0
642.206,147.0,439.0
642.245,153.0,443.0
642.284,160.0,445.0
642.325,168.0,450.0
642.365,175.0,454.0
642.404,180.0,458.0
642.446,186.0,462.0
642.484,192.0,465.0
642.525,195.0,467.0
642.564,197.0,468.0
642.602,200.0,469.0
642.646,204.0,469.0
642.685,209.0,469.0
642.725,214.0,471.0
642.764,221.0,472.0
642.804,226.0,473.0
642.846,234.0,473.0
642.885,242.0,474.0
642.925,250.0,477.0
642.966,255.0,477.0
643.004,258.0,479.0
643.046,260.0,480.0
643.084,263.0,482.0
643.125,266.0,484.0
643.166,270.0,485.0
643.204,272.0,485.0
643.246,273.0,485.0
643.283,276.0,485.0
643.324,279.0,485.0
643.365,282.0,486.0
643.404,286.0,487.0
643.446,290.0,487.0
643.484,296.0,487.0
643.524,303.0,487.0
643.565,310.0,487.0
643.605,317.0,487.0
643.646,324.0,487.0
643.685,330.0,487.0
643.725,338.0,487.0
643.764,344.0,486.0
643.805,352.0,486.0
643.847,359.0,485.0
643.885,367.0,484.0
643.927,373.0,483.0
643.965,380.0,481.0
644.004,384.0,480.0
644.044,390.0,478.0
644.085,396.0,478.0
644.126,401.0,478.0
644.165,407.0,476.0
644.205,416.0,474.0
644.245,422.0,474.0
644.285,427.0,474.0
644.325,428.0,474.0
644.365,431.0,474.0
644.405,433.0,473.0
644.445,433.0,473.0
644.483,432.0,472.0
644.524,433.0,473.0
644.565,433.0,474.0
644.607,434.0,475.0
644.647,436.0,475.0
644.685,440.0,475.0
644.725,443.0,475.0
644.765,445.0,474.0
644.806,447.0,473.0
644.845,450.0,471.0
644.886,453.0,471.0
644.926,454.0,472.0
644.965,452.0,473.0
645.005,453.0,474.0
645.047,453.0,474.0
645.086,453.0,474.0
645.126,452.0,474.0
645.165,452.0,473.0
645.206,453.0,472.0
645.245,455.0,471.0
645.286,457.0,469.0
645.326,457.0,467.0
645.365,458.0,467.0
645.406,459.0,467.0
645.445,458.0,467.0
645.485,458.0,467.0
645.526,458.0,465.0
645.567,459.0,461.0
645.606,462.0,453.0
645.646,468.0,444.0
645.686,470.0,438.0
645.727,471.0,431.0
645.766,472.0,425.0
645.804,473.0,420.0
645.848,473.0,415.0
645.884,474.0,412.0
645.927,474.0,408.0
645.966,474.0,405.0
646.006,473.0,403.0
646.047,472.0,401.0
646.086,472.0,401.0
646.126,472.0,402.0
646.167,471.0,402.0
646.206,472.0,400.0
646.245,471.0,393.0
646.286,469.0,385.0
646.327,466.0,377.0
646.366,462.0,369.0
646.406,457.0,360.0
646.443,457.0,352.0
646.484,451.0,338.0
646.529,450.0,323.0
646.567,452.0,312.0
646.606,450.0,304.0
646.646,451.0,297.0
646.687,450.0,288.0
646.727,451.0,279.0
646.766,450.0,273.0
646.806,450.0,268.0
646.847,451.0,263.0
646.887,452.0,258.0
646.927,453.0,253.0
646.967,451.0,248.0
647.007,451.0,244.0
647.046,451.0,241.0
647.087,452.0,237.0
647.125,452.0,233.0
647.165,452.0,229.0
647.206,452.0,225.0
647.248,452.0,220.0
647.287,452.0,216.0
647.328,452.0,212.0
647.364,452.0,206.0
647.405,452.0,202.0
647.445,451.0,198.0
647.488,453.0,192.0
647.528,454.0,184.0
647.566,455.0,175.0
647.605,454.0,167.0
647.648,455.0,162.0
647.687,458.0,156.0
647.727,459.0,150.0
647.766,459.0,145.0
647.807,459.0,140.0
647.846,459.0,135.0
647.886,459.0,130.0
647.927,458.0,125.0
647.969,459.0,121.0
648.007,458.0,117.0
648.047,459.0,111.0
648.087,460.0,107.0
648.128,459.0,103.0
648.168,459.0,100.0
648.208,459.0,97.0
648.247,459.0,95.0
648.288,458.0,93.0
648.328,457.0,92.0
648.368,457.0,90.0
648.41,458.0,89.0
648.45,458.0,87.0
648.49,456.0,87.0
648.53,455.0,87.0
648.569,455.0,88.0
648.608,454.0,87.0
648.649,453.0,87.0
648.688,452.0,87.0
648.729,453.0,86.0
648.768,453.0,86.0
648.807,453.0,87.0
648.848,453.0,86.0
648.886,452.0,86.0
648.928,453.0,84.0
648.968,453.0,83.0
649.008,455.0,81.0
649.049,456.0,79.0
649.086,458.0,75.0
649.128,458.0,71.0
649.166,458.0,66.0
649.207,456.0,63.0
649.249,456.0,60.0
649.287,457.0,57.0
649.328,457.0,57.0
649.367,458.0,57.0
649.409,460.0,57.0
649.448,462.0,55.0
649.488,466.0,53.0
649.529,469.0,50.0
649.568,471.0,48.0
649.607,473.0,47.0
649.647,475.0,46.0
649.688,476.0,45.0
649.728,475.0,44.0
649.765,475.0,44.0
649.807,474.0,43.0
649.848,475.0,43.0
649.889,475.0,42.0
649.929,476.0,42.0
649.968,477.0,42.0
650.009,477.0,42.0
650.048,477.0,42.0
650.089,476.0,41.0
650.128,476.0,41.0
650.168,476.0,41.0
650.208,477.0,41.0
650.248,477.0,41.0
650.287,477.0,41.0
650.329,477.0,41.0
650.367,477.0,41.0
650.408,477.0,41.0
650.448,477.0,41.0
650.489,477.0,41.0
650.529,477.0,41.0
650.569,477.0,41.0
650.608,477.0,41.0
650.648,477.0,41.0
650.685,477.0,41.0
650.727,477.0,41.0
650.767,477.0,42.0
650.805,476.0,42.0
650.85,476.0,42.0
650.889,476.0,42.0
650.928,475.0,42.0
650.969,474.0,43.0
651.008,471.0,44.0
651.049,463.0,48.0
651.086,459.0,52.0
651.13,458.0,55.0
651.169,456.0,57.0
651.208,457.0,58.0
651.248,458.0,57.0
651.289,458.0,57.0
651.331,459.0,55.0
651.369,460.0,52.0
651.406,462.0,51.0
651.449,462.0,51.0
651.489,459.0,53.0
651.528,457.0,55.0
651.568,453.0,55.0
651.609,449.0,51.0
651.647,442.0,49.0
651.687,434.0,46.0
651.73,427.0,44.0
651.769,420.0,43.0
651.811,411.0,42.0
651.849,401.0,41.0
651.889,394.0,40.0
651.932,385.0,41.0
651.969,376.0,40.0
652.011,366.0,39.0
652.049,358.0,39.0
652.089,349.0,39.0
652.129,341.0,38.0
652.168,335.0,38.0
652.209,330.0,39.0
652.25,325.0,39.0
652.291,319.0,39.0
652.332,312.0,40.0
652.367,305.0,42.0
652.411,294.0,43.0
652.45,283.0,45.0
652.488,272.0,47.0
652.531,260.0,49.0
652.57,247.0,51.0
652.61,235.0,51.0
652.65,225.0,53.0
652.689,217.0,58.0
652.731,209.0,61.0
652.771,200.0,65.0
652.811,189.0,68.0
652.85,179.0,70.0
652.888,168.0,69.0
652.931,159.0,72.0
652.97,147.0,75.0
653.011,133.0,80.0
653.051,122.0,84.0
653.09,112.0,87.0
653.131,104.0,91.0
653.171,95.0,95.0
653.211,90.0,101.0
653.255,85.0,109.0
653.291,80.0,119.0
653.332,78.0,130.0
653.371,76.0,142.0
653.412,75.0,153.0
653.45,73.0,164.0
653.491,74.0,177.0
653.531,74.0,190.0
653.569,76.0,201.0
653.612,78.0,211.0
653.647,80.0,222.0
653.689,80.0,235.0
653.732,79.0,245.0
653.771,77.0,253.0
653.811,75.0,260.0
653.852,72.0,267.0
653.892,70.0,273.0
653.933,68.0,278.0
653.97,63.0,283.0
654.012,58.0,288.0
654.051,53.0,292.0
654.092,48.0,295.0
654.13,45.0,298.0
654.171,44.0,300.0
654.211,45.0,301.0
654.249,45.0,301.0
654.291,46.0,300.0
654.331,47.0,299.0
654.371,47.0,297.0
654.411,47.0,295.0
654.451,46.0,291.0
654.49,46.0,287.0
654.532,46.0,278.0
654.572,46.0,265.0
654.612,49.0,253.0
654.651,57.0,244.0
654.69,68.0,234.0
654.732,75.0,225.0
654.771,82.0,218.0
654.812,87.0,213.0
654.851,90.0,210.0
654.891,91.0,207.0
654.928,91.0,205.0
654.969,91.0,204.0
655.011,90.0,205.0
655.048,89.0,207.0
655.091,91.0,209.0
655.131,91.0,211.0
655.174,93.0,212.0
655.212,95.0,213.0
655.249,99.0,214.0
655.29,103.0,215.0
655.331,106.0,217.0
655.371,110.0,220.0
655.412,118.0,222.0
655.451,126.0,222.0
655.492,131.0,223.0
655.532,133.0,224.0
655.57,134.0,224.0
655.611,134.0,224.0
655.653,133.0,224.0
655.692,133.0,224.0
655.732,132.0,224.0
655.769,132.0,224.0
655.812,132.0,224.0
655.852,132.0,224.0
655.892,132.0,224.0
655.931,132.0,224.0
655.971,133.0,224.0
656.011,133.0,224.0
656.05,134.0,224.0
656.091,134.0,224.0
656.133,135.0,224.0
656.171,137.0,225.0
656.211,148.0,227.0
656.252,163.0,229.0
656.291,176.0,229.0
656.332,187.0,226.0
656.372,200.0,220.0
656.412,211.0,215.0
656.451,222.0,211.0
656.492,230.0,206.0
656.533,237.0,202.0
656.569,244.0,197.0
656.613,250.0,192.0
656.65,256.0,186.0
656.692,261.0,180.0
656.732,267.0,174.0
656.773,273.0,168.0
656.813,279.0,160.0
656.851,287.0,151.0
656.89,294.0,143.0
656.932,298.0,137.0
656.972,303.0,129.0
657.01,307.0,121.0
657.05,314.0,115.0
657.091,320.0,112.0
657.131,327.0,109.0
657.17,333.0,108.0
657.211,337.0,108.0
657.252,339.0,108.0
657.293,340.0,107.0
657.332,339.0,107.0
657.372,338.0,107.0
657.412,339.0,107.0
657.452,339.0,107.0
657.492,343.0,107.0
657.533,352.0,106.0
657.574,366.0,105.0
657.61,375.0,104.0
657.65,385.0,105.0
657.692,393.0,105.0
657.733,397.0,106.0
657.773,399.0,105.0
657.811,402.0,105.0
657.852,406.0,106.0
657.89,410.0,108.0
657.93,414.0,110.0
657.973,416.0,110.0
658.01,419.0,112.0
658.051,421.0,115.0
658.093,424.0,120.0
658.132,427.0,125.0
658.172,430.0,131.0
658.213,432.0,137.0
658.253,434.0,141.0
658.292,431.0,150.0
658.334,431.0,159.0
658.372,430.0,169.0
658.413,430.0,179.0
658.452,428.0,191.0
658.493,428.0,197.0
658.532,426.0,202.0
658.573,424.0,206.0
658.613,420.0,211.0
658.653,416.0,217.0
658.693,413.0,219.0
658.732,411.0,218.0
658.772,406.0,219.0
658.812,406.0,219.0
658.853,407.0,219.0
658.89,410.0,219.0
658.933,412.0,218.0
658.97,413.0,217.0
659.014,414.0,216.0
659.053,414.0,215.0
659.091,414.0,215.0
659.133,414.0,215.0
659.173,414.0,216.0
659.213,414.0,215.0
659.252,415.0,214.0
659.294,415.0,213.0
659.335,415.0,213.0
659.374,416.0,213.0
659.415,416.0,213.0
659.454,415.0,214.0
659.495,415.0,214.0
659.533,415.0,215.0
659.574,414.0,215.0
659.612,414.0,215.0
659.654,414.0,215.0
659.693,414.0,215.0
659.732,414.0,215.0
659.773,415.0,215.0
659.816,415.0,214.0
659.853,415.0,214.0
659.895,414.0,215.0
659.931,414.0,215.0
659.975,414.0,215.0
660.015,414.0,215.0
660.054,414.0,215.0
660.094,414.0,215.0
660.134,414.0,215.0
660.175,414.0,215.0
660.215,414.0,215.0
660.257,415.0,215.0
660.295,414.0,215.0
660.335,414.0,215.0
660.374,414.0,215.0
660.414,414.0,216.0
660.455,414.0,215.0
660.493,414.0,215.0
660.534,414.0,215.0
660.573,414.0,215.0
660.611,414.0,215.0
660.654,414.0,215.0
660.691,414.0,216.0
660.733,414.0,215.0
660.773,414.0,215.0
660.813,414.0,216.0
660.853,414.0,215.0
660.894,414.0,216.0
660.934,414.0,216.0
660.975,414.0,216.0
661.015,414.0,216.0
661.053,414.0,216.0
661.095,414.0,216.0
661.134,414.0,216.0
661.176,414.0,215.0
661.212,414.0,215.0
661.254,414.0,216.0
661.294,414.0,216.0
661.334,414.0,216.0
661.374,414.0,216.0
661.416,414.0,215.0
661.454,414.0,215.0
661.493,414.0,215.0
661.534,414.0,216.0
661.574,414.0,216.0
661.615,414.0,216.0
661.654,414.0,216.0
661.694,414.0,216.0
661.734,414.0,216.0
661.772,414.0,216.0
661.814,414.0,216.0
661.852,414.0,216.0
661.896,414.0,216.0
661.932,414.0,216.0
661.975,414.0,216.0
662.015,414.0,215.0
662.054,414.0,215.0
662.094,414.0,215.0
662.135,414.0,215.0
662.175,414.0,215.0
662.214,414.0,215.0
662.252,414.0,215.0
662.295,414.0,215.0
662.332,414.0,215.0
662.373,414.0,215.0
662.415,414.0,215.0
662.452,414.0,215.0
662.495,414.0,215.0
662.535,414.0,215.0
662.573,414.0,215.0
662.613,414.0,215.0
662.655,414.0,215.0
662.693,414.0,215.0
662.733,414.0,215.0
662.773,414.0,215.0
662.814,415.0,214.0
662.856,415.0,214.0
662.895,415.0,214.0
662.935,415.0,214.0
662.975,414.0,214.0
663.015,414.0,215.0
663.055,413.0,215.0
663.095,413.0,215.0
663.135,412.0,215.0
663.175,411.0,216.0
663.215,409.0,216.0
663.255,408.0,216.0
663.295,408.0,216.0
663.337,408.0,216.0
663.373,408.0,216.0
663.414,408.0,216.0
663.452,408.0,216.0
663.495,408.0,216.0
663.535,407.0,216.0
663.575,407.0,216.0
663.615,407.0,217.0
663.655,407.0,216.0
663.695,407.0,216.0
663.735,406.0,216.0
663.775,404.0,216.0
663.815,402.0,217.0
663.853,400.0,217.0
663.896,397.0,218.0
663.933,395.0,219.0
663.976,393.0,220.0
664.015,389.0,221.0
664.055,384.0,221.0
664.096,377.0,221.0
664.135,372.0,221.0
664.175,367.0,222.0
664.216,361.0,223.0
664.256,357.0,224.0
664.296,355.0,224.0
664.334,356.0,223.0
664.376,357.0,223.0
664.416,358.0,224.0
664.455,359.0,223.0
664.495,359.0,224.0
664.536,360.0,223.0
664.574,361.0,223.0
664.615,361.0,223.0
664.656,361.0,222.0
664.696,361.0,222.0
664.736,361.0,222.0
664.777,361.0,223.0
664.815,361.0,223.0
664.856,361.0,222.0
664.894,360.0,224.0
664.936,358.0,224.0
664.976,355.0,224.0
665.017,353.0,224.0
665.056,352.0,224.0
665.096,351.0,224.0
665.137,352.0,224.0
665.176,353.0,224.0
665.216,354.0,225.0
665.258,354.0,225.0
665.296,354.0,225.0
665.336,353.0,225.0
665.376,353.0,225.0
665.416,352.0,225.0
665.454,352.0,225.0
665.496,351.0,225.0
665.536,348.0,225.0
665.576,344.0,225.0
665.616,339.0,226.0
665.656,334.0,227.0
665.695,328.0,228.0
665.739,324.0,229.0
665.777,321.0,229.0
665.817,320.0,230.0
665.856,320.0,230.0
665.896,320.0,230.0
665.936,320.0,230.0
665.976,320.0,230.0
666.016,320.0,229.0
666.057,320.0,229.0
666.097,321.0,229.0
666.136,320.0,229.0
666.176,320.0,229.0
666.218,321.0,229.0
666.256,321.0,229.0
666.297,321.0,229.0
666.337,321.0,229.0
666.376,321.0,229.0
666.416,321.0,229.0
666.455,320.0,229.0
666.496,320.0,229.0
666.537,320.0,229.0
666.576,320.0,229.0
666.616,320.0,229.0
666.656,320.0,229.0
666.697,320.0,229.0
666.736,320.0,229.0
666.777,320.0,229.0
666.816,320.0,229.0
666.856,320.0,229.0
666.897,320.0,229.0
666.939,320.0,229.0
666.976,320.0,229.0
667.015,320.0,229.0
667.054,320.0,229.0
667.095,319.0,229.0
667.137,319.0,229.0
667.179,319.0,229.0
667.218,319.0,229.0
667.258,320.0,228.0
667.298,320.0,229.0
667.337,320.0,229.0
667.378,319.0,229.0
667.417,319.0,229.0
667.457,318.0,228.0
667.498,317.0,228.0
667.536,315.0,227.0
667.578,313.0,226.0
667.617,311.0,224.0
667.66,308.0,224.0
667.695,306.0,223.0
667.737,305.0,223.0
667.778,304.0,222.0
667.816,303.0,221.0
667.858,304.0,220.0
667.895,304.0,219.0
667.935,303.0,217.0
667.977,303.0,216.0
668.015,302.0,215.0
668.057,301.0,215.0
668.096,300.0,215.0
668.136,300.0,215.0
668.178,300.0,214.0
668.217,301.0,214.0
668.256,301.0,214.0
668.296,301.0,215.0
668.337,301.0,215.0
668.378,301.0,215.0
668.417,301.0,215.0
668.459,301.0,215.0
668.498,301.0,215.0
668.538,302.0,215.0
668.578,301.0,215.0
668.619,302.0,215.0
668.659,302.0,215.0
668.699,302.0,215.0
668.737,301.0,215.0
668.778,301.0,215.0
