time,framenumber,xposition,yposition,currentPatch,previousTrapeze,currentTrapeze,turnDirection,ongoingRewardedObject,ongoingRewardedDirection,Rewarded,typeOfTurn,nberOfConsecRewards,maxNberOfConsecRewards,nbQT_sinceLastReward,nbRewardsWhileDepleting,totalnberOfRewards
556.518,13868,410,410,SE,S,E,90.0,['SE'],[90.0],1,gogd,6,0,0,2,474
557.237,13886,410,323,SE,E,N,90.0,['SE'],[90.0],1,gogd,7,0,0,3,475
557.999,13905,309,212,NE,S,W,270.0,['NE'],[270.0],1,gogd,8,0,0,1,476
559.999,13955,322,109,NE,W,N,270.0,['NE'],[270.0],1,gogd,9,0,0,2,477
561.079,13982,411,115,NE,N,E,270.0,['NE'],[270.0],1,gogd,10,0,0,3,478
562.042,14006,430,232,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,478
562.441,14016,434,329,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,479
564.283,14062,309,419,SE,S,W,270.0,['SE'],[270.0],1,gogd,2,0,0,2,480
564.922,14078,316,331,SE,W,N,270.0,['SE'],[270.0],1,gogd,3,0,0,3,481
566.123,14108,434,316,SE,N,E,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,481
574.969,14329,308,428,SE,S,W,270.0,['SE'],[270.0],1,gogd,1,0,0,4,482
575.649,14346,305,321,SE,W,N,270.0,['SE'],[270.0],0,gogdnr,0,0,1,4,482
576.449,14366,307,212,NE,S,W,270.0,['NE'],[270.0],1,gogd,1,0,0,1,483
577.288,14387,322,106,NE,W,N,270.0,['NE'],[270.0],1,gogd,2,0,0,2,484
578.29,14412,416,119,NE,N,E,270.0,['NE'],[270.0],1,gogd,3,0,0,3,485
579.011,14430,407,221,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,485
579.531,14443,415,341,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,486
580.531,14468,400,417,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,487
581.331,14488,312,422,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,488
581.851,14501,207,317,SW,E,N,90.0,['SW'],[90.0],1,gogd,4,0,0,1,489
582.452,14516,98,203,NW,S,W,270.0,['NW'],[270.0],1,gogd,5,0,0,1,490
583.212,14535,98,111,NW,W,N,270.0,['NW'],[270.0],1,gogd,6,0,0,2,491
583.692,14547,187,111,NW,N,E,270.0,['NW'],[270.0],1,gogd,7,0,0,3,492
584.773,14574,315,222,NE,W,S,90.0,['NE'],[90.0],1,gogd,8,0,0,1,493
585.733,14598,311,217,NE,S,W,270.0,['NE'],[90.0],False,gobd,8,0,0,1,493
587.134,14633,319,108,NE,W,N,270.0,['NE'],[90.0],False,gobd,8,0,0,1,493
588.373,14664,415,115,NE,N,E,270.0,['NE'],[90.0],False,gobd,8,0,0,1,493
589.216,14685,413,216,NE,E,S,270.0,['NE'],[90.0],False,gobd,8,0,0,1,493
589.696,14697,418,341,SE,N,E,270.0,['SE'],[270.0],1,gogd,9,0,0,1,494
590.415,14715,401,416,SE,E,S,270.0,['SE'],[270.0],1,gogd,10,0,0,2,495
590.977,14729,312,427,SE,S,W,270.0,['SE'],[270.0],1,gogd,11,0,0,3,496
591.858,14751,195,427,SW,E,S,270.0,['SW'],[270.0],1,gogd,12,0,0,1,497
600.859,14976,106,411,SW,S,W,270.0,['SW'],[270.0],1,gogd,13,0,0,2,498
601.46,14991,90,331,SW,W,N,270.0,['SW'],[270.0],1,gogd,14,0,0,3,499
602.302,15012,220,313,SW,N,E,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,499
604.542,15068,285,457,SE,W,S,90.0,['SE'],[90.0],1,gogd,1,0,0,1,500
606.826,15125,422,427,SE,S,E,90.0,['SE'],[90.0],1,gogd,2,0,0,2,501
610.066,15206,406,419,SE,E,S,270.0,['SE'],[90.0],False,gobd,2,0,0,2,501
611.508,15242,408,410,SE,S,E,90.0,['SE'],[90.0],1,gogd,3,0,0,3,502
612.428,15265,405,325,SE,E,N,90.0,['SE'],[90.0],0,gogdnr,0,0,1,3,502
613.428,15290,414,206,NE,S,E,90.0,['NE'],[90.0],1,gogd,1,0,0,1,503
614.268,15311,406,110,NE,E,N,90.0,['NE'],[90.0],1,gogd,2,0,0,2,504
615.91,15352,420,106,NE,N,E,270.0,['NE'],[90.0],False,gobd,2,0,0,2,504
616.271,15361,417,229,NE,E,S,270.0,['NE'],[90.0],False,gobd,2,0,0,2,504
616.671,15371,422,334,SE,N,E,270.0,['SE'],[270.0],1,gogd,3,0,0,1,505
617.871,15401,412,423,SE,E,S,270.0,['SE'],[270.0],1,gogd,4,0,0,2,506
619.311,15437,306,425,SE,S,W,270.0,['SE'],[270.0],1,gogd,5,0,0,3,507
619.913,15452,219,310,SW,E,N,90.0,['SW'],[90.0],1,gogd,6,0,0,1,508
620.91,15477,88,337,SW,N,W,90.0,['SW'],[90.0],1,gogd,7,0,0,2,509
621.193,15484,107,419,SW,W,S,90.0,['SW'],[90.0],1,gogd,8,0,0,3,510
622.593,15519,222,446,SW,S,E,90.0,['SW'],[90.0],0,gogdnr,0,0,1,3,510
624.595,15569,317,426,SE,W,S,90.0,['SE'],[90.0],1,gogd,1,0,0,1,511
625.234,15585,404,411,SE,S,E,90.0,['SE'],[90.0],1,gogd,2,0,0,2,512
626.036,15605,412,325,SE,E,N,90.0,['SE'],[90.0],1,gogd,3,0,0,3,513
626.474,15616,414,210,NE,S,E,90.0,['NE'],[90.0],1,gogd,4,0,0,1,514
627.395,15639,412,102,NE,E,N,90.0,['NE'],[90.0],1,gogd,5,0,0,2,515
628.237,15660,290,85,NE,N,W,90.0,['NE'],[90.0],1,gogd,6,0,0,3,516
628.438,15665,208,81,NW,E,N,90.0,['NW'],[90.0],1,gogd,7,0,0,1,517
628.876,15676,91,129,NW,N,W,90.0,['NW'],[90.0],1,gogd,8,0,0,2,518
629.598,15694,96,223,NW,W,S,90.0,['NW'],[90.0],1,gogd,9,0,0,3,519
629.917,15702,100,348,SW,N,W,90.0,['SW'],[90.0],1,gogd,10,0,0,1,520
630.998,15729,108,417,SW,W,S,90.0,['SW'],[90.0],1,gogd,11,0,0,2,521
633.959,15803,203,421,SW,S,E,90.0,['SW'],[90.0],1,gogd,12,0,0,3,522
635.64,15845,312,330,SE,W,N,270.0,['SE'],[270.0],1,gogd,13,0,0,1,523
636.681,15871,416,338,SE,N,E,270.0,['SE'],[270.0],1,gogd,14,0,0,2,524
637.719,15897,402,415,SE,E,S,270.0,['SE'],[270.0],1,gogd,15,0,0,3,525
639.362,15938,315,424,SE,S,W,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,525
640.082,15956,194,330,SW,E,N,90.0,['SW'],[90.0],1,gogd,1,0,0,1,526
641.164,15983,95,342,SW,N,W,90.0,['SW'],[90.0],1,gogd,2,0,0,2,527
641.644,15995,114,418,SW,W,S,90.0,['SW'],[90.0],1,gogd,3,0,0,3,528
653.255,16285,85,109,NW,N,W,90.0,['NW'],[90.0],1,gogd,4,0,0,1,529
653.689,16296,80,235,NW,W,S,90.0,['NW'],[90.0],1,gogd,5,0,0,2,530
655.212,16334,95,213,NW,W,S,90.0,,[90.0],False,bogd,5,0,0,0,530
656.372,16363,200,220,NW,S,E,90.0,,[90.0],False,bogd,5,0,0,0,530
657.131,16382,327,109,NE,W,N,270.0,['NE'],[90.0],False,gobd,5,0,0,0,530
657.93,16402,414,110,NE,N,E,270.0,['NE'],[90.0],False,gobd,5,0,0,0,530
658.653,16420,416,217,NE,E,S,270.0,['NE'],[90.0],False,gobd,5,0,0,0,530
659.252,16435,415,214,NE,S,E,90.0,['NE'],[90.0],1,gogd,6,0,0,1,531
659.533,16442,415,215,NE,E,S,270.0,['NE'],[90.0],False,gobd,6,0,0,1,531
659.816,16449,415,214,NE,S,E,90.0,['NE'],[90.0],1,gogd,7,0,0,2,532
659.895,16451,414,215,NE,E,S,270.0,['NE'],[90.0],False,gobd,7,0,0,2,532
662.814,16524,415,214,NE,S,E,90.0,['NE'],[90.0],1,gogd,8,0,0,3,533
662.975,16528,414,214,NE,E,S,270.0,['NE'],[90.0],False,gobd,8,0,0,3,533
667.695,16646,306,223,NE,S,W,270.0,['NE'],[90.0],False,gobd,8,0,0,3,533
678.303,16911,304,225,NE,S,W,270.0,,[270.0],False,bogd,8,0,0,0,533
681.303,16986,309,225,NE,W,S,90.0,,[270.0],False,bobd,8,0,0,0,533
684.626,17069,412,340,SE,N,E,270.0,['SE'],[270.0],1,gogd,9,0,0,1,534
685.304,17086,401,418,SE,E,S,270.0,['SE'],[270.0],1,gogd,10,0,0,2,535
685.909,17101,297,433,SE,S,W,270.0,['SE'],[270.0],1,gogd,11,0,0,3,536
686.985,17128,210,316,SW,E,N,90.0,['SW'],[90.0],1,gogd,12,0,0,1,537
687.468,17140,201,228,NW,S,E,90.0,['NW'],[90.0],1,gogd,13,0,0,1,538
688.829,17174,183,110,NW,E,N,90.0,['NW'],[90.0],1,gogd,14,0,0,2,539
689.751,17197,98,120,NW,N,W,90.0,['NW'],[90.0],1,gogd,15,0,0,3,540
690.75,17222,92,214,NW,W,S,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,540
691.391,17238,229,315,SW,N,E,270.0,['SW'],[270.0],1,gogd,1,0,0,1,541
692.39,17263,314,330,SE,W,N,270.0,['SE'],[270.0],1,gogd,2,0,0,1,542
692.911,17276,420,343,SE,N,E,270.0,['SE'],[270.0],1,gogd,3,0,0,2,543
695.392,17338,406,417,SE,E,S,270.0,['SE'],[270.0],1,gogd,4,0,0,3,544
711.361,17737,438,446,SE,S,E,90.0,['SE'],[270.0],False,gobd,4,0,0,3,544
712.081,17755,419,327,SE,E,N,90.0,['SE'],[270.0],False,gobd,4,0,0,3,544
712.762,17772,432,228,NE,S,E,90.0,['NE'],[90.0],1,gogd,5,0,0,1,545
714.16,17807,406,112,NE,E,N,90.0,['NE'],[90.0],1,gogd,6,0,0,2,546
717.326,17886,280,74,NE,N,W,90.0,['NE'],[90.0],1,gogd,7,0,0,3,547
718.162,17907,209,238,NW,E,S,270.0,['NW'],[270.0],1,gogd,8,0,0,1,548
718.523,17916,225,312,SW,N,E,270.0,['SW'],[270.0],1,gogd,9,0,0,1,549
719.286,17935,191,426,SW,E,S,270.0,['SW'],[270.0],1,gogd,10,0,0,2,550
