time,xposition,yposition,framenumber
655.013,317.0,425.0,16327.0
655.053,324.0,424.0,16328.0
655.094,329.0,424.0,16329.0
655.133,333.0,424.0,16330.0
655.171,335.0,424.0,16331.0
655.216,335.0,424.0,16332.0
655.254,335.0,424.0,16333.0
655.294,337.0,423.0,16334.0
655.334,337.0,423.0,16335.0
655.374,337.0,424.0,16336.0
655.413,337.0,424.0,16337.0
655.454,337.0,424.0,16338.0
655.494,337.0,424.0,16339.0
655.533,338.0,424.0,16340.0
655.574,339.0,424.0,16341.0
655.614,344.0,424.0,16342.0
655.654,354.0,424.0,16343.0
655.695,363.0,423.0,16344.0
655.735,371.0,424.0,16345.0
655.775,379.0,422.0,16346.0
655.813,390.0,420.0,16347.0
655.855,398.0,418.0,16348.0
655.892,406.0,413.0,16349.0
655.935,413.0,406.0,16350.0
655.974,417.0,399.0,16351.0
656.015,419.0,394.0,16352.0
656.054,418.0,389.0,16353.0
656.094,417.0,385.0,16354.0
656.135,417.0,383.0,16355.0
656.176,417.0,383.0,16356.0
656.215,417.0,384.0,16357.0
656.254,417.0,384.0,16358.0
656.295,417.0,384.0,16359.0
656.334,417.0,384.0,16360.0
656.372,417.0,382.0,16361.0
656.416,417.0,378.0,16362.0
656.452,418.0,370.0,16363.0
656.492,419.0,360.0,16364.0
656.534,419.0,345.0,16365.0
656.574,412.0,326.0,16366.0
656.616,410.0,319.0,16367.0
656.655,409.0,311.0,16368.0
656.696,409.0,302.0,16369.0
656.733,408.0,289.0,16370.0
656.776,408.0,276.0,16371.0
656.816,408.0,262.0,16372.0
656.854,407.0,249.0,16373.0
656.895,406.0,237.0,16374.0
656.934,407.0,228.0,16375.0
656.973,409.0,220.0,16376.0
657.016,411.0,211.0,16377.0
657.055,413.0,204.0,16378.0
657.095,415.0,196.0,16379.0
657.137,417.0,191.0,16380.0
657.175,418.0,188.0,16381.0
657.214,418.0,188.0,16382.0
657.254,418.0,189.0,16383.0
657.295,417.0,189.0,16384.0
657.334,417.0,189.0,16385.0
657.375,416.0,189.0,16386.0
657.415,416.0,189.0,16387.0
657.455,416.0,190.0,16388.0
657.495,416.0,190.0,16389.0
657.535,416.0,189.0,16390.0
657.575,416.0,189.0,16391.0
657.617,417.0,189.0,16392.0
657.656,421.0,174.0,16393.0
657.695,425.0,158.0,16394.0
657.735,427.0,141.0,16395.0
657.775,427.0,133.0,16396.0
657.816,427.0,127.0,16397.0
657.855,423.0,115.0,16398.0
657.895,420.0,107.0,16399.0
657.935,415.0,100.0,16400.0
657.975,410.0,97.0,16401.0
658.015,407.0,96.0,16402.0
658.056,403.0,95.0,16403.0
658.098,400.0,94.0,16404.0
658.135,397.0,92.0,16405.0
658.175,393.0,89.0,16406.0
658.214,388.0,86.0,16407.0
658.254,379.0,82.0,16408.0
658.293,369.0,80.0,16409.0
658.335,362.0,77.0,16410.0
658.375,355.0,74.0,16411.0
658.416,350.0,72.0,16412.0
658.454,345.0,73.0,16413.0
658.495,340.0,75.0,16414.0
658.536,335.0,77.0,16415.0
658.577,330.0,80.0,16416.0
658.614,326.0,85.0,16417.0
658.656,325.0,89.0,16418.0
658.696,323.0,93.0,16419.0
658.736,323.0,94.0,16420.0
658.776,322.0,95.0,16421.0
658.817,322.0,96.0,16422.0
658.856,322.0,97.0,16423.0
658.896,323.0,97.0,16424.0
658.936,323.0,98.0,16425.0
658.976,323.0,97.0,16426.0
659.017,325.0,97.0,16427.0
659.058,326.0,97.0,16428.0
659.097,328.0,97.0,16429.0
659.137,329.0,98.0,16430.0
659.176,330.0,100.0,16431.0
659.217,331.0,100.0,16432.0
659.257,331.0,101.0,16433.0
659.297,333.0,100.0,16434.0
659.334,334.0,99.0,16435.0
659.374,335.0,99.0,16436.0
659.416,335.0,99.0,16437.0
659.457,335.0,99.0,16438.0
659.496,335.0,99.0,16439.0
659.537,336.0,100.0,16440.0
659.577,335.0,99.0,16441.0
659.617,336.0,99.0,16442.0
659.657,334.0,99.0,16443.0
659.697,333.0,98.0,16444.0
659.736,328.0,97.0,16445.0
659.777,322.0,98.0,16446.0
659.815,313.0,102.0,16447.0
659.857,305.0,109.0,16448.0
659.897,299.0,118.0,16449.0
659.937,296.0,128.0,16450.0
659.976,291.0,135.0,16451.0
660.017,287.0,141.0,16452.0
660.057,281.0,146.0,16453.0
660.097,277.0,148.0,16454.0
660.135,273.0,148.0,16455.0
660.174,268.0,148.0,16456.0
660.218,262.0,148.0,16457.0
660.257,256.0,147.0,16458.0
660.294,249.0,145.0,16459.0
660.334,243.0,144.0,16460.0
660.377,236.0,144.0,16461.0
660.417,229.0,143.0,16462.0
660.455,222.0,140.0,16463.0
660.498,218.0,136.0,16464.0
660.537,214.0,133.0,16465.0
660.577,211.0,130.0,16466.0
660.617,208.0,127.0,16467.0
660.657,204.0,121.0,16468.0
660.697,198.0,114.0,16469.0
660.736,190.0,112.0,16470.0
660.777,182.0,110.0,16471.0
660.817,177.0,108.0,16472.0
660.857,171.0,107.0,16473.0
660.897,169.0,107.0,16474.0
660.936,169.0,107.0,16475.0
660.978,169.0,107.0,16476.0
661.017,169.0,108.0,16477.0
661.057,168.0,108.0,16478.0
661.097,169.0,108.0,16479.0
661.136,169.0,108.0,16480.0
661.176,169.0,108.0,16481.0
661.217,169.0,108.0,16482.0
661.256,169.0,108.0,16483.0
661.297,168.0,107.0,16484.0
661.337,161.0,106.0,16485.0
661.377,148.0,105.0,16486.0
661.418,136.0,104.0,16487.0
661.458,125.0,105.0,16488.0
661.497,116.0,106.0,16489.0
661.537,109.0,109.0,16490.0
661.577,105.0,112.0,16491.0
661.618,99.0,116.0,16492.0
661.658,89.0,123.0,16493.0
661.699,85.0,129.0,16494.0
661.735,84.0,135.0,16495.0
661.778,84.0,142.0,16496.0
661.818,85.0,149.0,16497.0
661.859,86.0,153.0,16498.0
661.897,86.0,155.0,16499.0
661.941,86.0,154.0,16500.0
661.977,86.0,153.0,16501.0
662.017,86.0,153.0,16502.0
662.058,86.0,153.0,16503.0
662.098,86.0,153.0,16504.0
662.137,86.0,153.0,16505.0
662.178,86.0,153.0,16506.0
662.218,86.0,154.0,16507.0
662.258,86.0,159.0,16508.0
662.298,87.0,167.0,16509.0
662.338,90.0,183.0,16510.0
662.378,94.0,198.0,16511.0
662.419,100.0,210.0,16512.0
662.459,106.0,220.0,16513.0
662.496,112.0,227.0,16514.0
662.54,120.0,232.0,16515.0
662.578,129.0,234.0,16516.0
662.619,136.0,235.0,16517.0
662.658,141.0,233.0,16518.0
662.696,145.0,232.0,16519.0
662.737,146.0,231.0,16520.0
662.778,147.0,231.0,16521.0
662.818,146.0,232.0,16522.0
662.856,146.0,233.0,16523.0
662.899,145.0,233.0,16524.0
662.939,145.0,233.0,16525.0
662.978,145.0,233.0,16526.0
663.018,145.0,233.0,16527.0
663.059,147.0,233.0,16528.0
663.097,153.0,232.0,16529.0
663.14,164.0,230.0,16530.0
663.179,179.0,229.0,16531.0
663.218,191.0,225.0,16532.0
663.256,203.0,221.0,16533.0
663.299,214.0,217.0,16534.0
663.335,222.0,213.0,16535.0
663.38,230.0,207.0,16536.0
663.418,239.0,199.0,16537.0
663.46,246.0,192.0,16538.0
663.499,254.0,182.0,16539.0
663.54,261.0,174.0,16540.0
663.577,268.0,165.0,16541.0
663.618,277.0,156.0,16542.0
663.66,285.0,150.0,16543.0
663.696,290.0,145.0,16544.0
663.74,293.0,143.0,16545.0
663.779,296.0,140.0,16546.0
663.819,298.0,137.0,16547.0
663.86,300.0,134.0,16548.0
663.899,299.0,133.0,16549.0
663.939,297.0,134.0,16550.0
663.979,296.0,135.0,16551.0
664.019,296.0,135.0,16552.0
664.059,295.0,136.0,16553.0
664.099,296.0,136.0,16554.0
664.139,296.0,136.0,16555.0
664.179,296.0,137.0,16556.0
664.219,296.0,138.0,16557.0
664.26,296.0,138.0,16558.0
664.299,295.0,138.0,16559.0
664.34,295.0,139.0,16560.0
664.379,295.0,139.0,16561.0
664.419,296.0,140.0,16562.0
664.46,297.0,141.0,16563.0
664.497,298.0,142.0,16564.0
664.539,299.0,144.0,16565.0
664.579,299.0,144.0,16566.0
664.619,300.0,144.0,16567.0
664.66,299.0,145.0,16568.0
664.699,298.0,146.0,16569.0
664.738,298.0,146.0,16570.0
664.779,298.0,147.0,16571.0
664.82,298.0,147.0,16572.0
664.86,298.0,147.0,16573.0
664.899,298.0,147.0,16574.0
664.94,298.0,147.0,16575.0
664.98,297.0,146.0,16576.0
665.021,296.0,144.0,16577.0
665.06,297.0,139.0,16578.0
665.1,298.0,134.0,16579.0
665.14,302.0,128.0,16580.0
665.18,308.0,120.0,16581.0
665.22,316.0,113.0,16582.0
665.26,322.0,110.0,16583.0
665.299,330.0,108.0,16584.0
665.338,338.0,107.0,16585.0
665.378,344.0,106.0,16586.0
665.42,345.0,106.0,16587.0
665.459,343.0,106.0,16588.0
665.499,342.0,106.0,16589.0
665.542,342.0,106.0,16590.0
665.578,341.0,106.0,16591.0
665.62,341.0,106.0,16592.0
665.657,341.0,106.0,16593.0
665.699,341.0,106.0,16594.0
665.739,341.0,105.0,16595.0
665.778,342.0,106.0,16596.0
665.817,346.0,105.0,16597.0
665.86,355.0,105.0,16598.0
665.899,368.0,104.0,16599.0
665.937,379.0,105.0,16600.0
665.977,392.0,107.0,16601.0
666.02,402.0,108.0,16602.0
666.06,409.0,108.0,16603.0
666.1,415.0,109.0,16604.0
666.139,420.0,111.0,16605.0
666.18,424.0,114.0,16606.0
666.219,428.0,116.0,16607.0
666.261,432.0,118.0,16608.0
666.3,432.0,119.0,16609.0
666.341,433.0,120.0,16610.0
666.379,432.0,120.0,16611.0
666.42,432.0,120.0,16612.0
666.457,432.0,120.0,16613.0
666.5,432.0,119.0,16614.0
666.54,432.0,119.0,16615.0
666.58,432.0,119.0,16616.0
666.619,433.0,119.0,16617.0
666.66,433.0,119.0,16618.0
666.7,433.0,119.0,16619.0
666.741,433.0,119.0,16620.0
666.779,433.0,119.0,16621.0
666.819,432.0,118.0,16622.0
666.858,433.0,117.0,16623.0
666.899,433.0,116.0,16624.0
666.94,434.0,115.0,16625.0
666.98,436.0,115.0,16626.0
667.02,440.0,114.0,16627.0
667.06,443.0,113.0,16628.0
667.1,447.0,111.0,16629.0
667.138,449.0,108.0,16630.0
667.18,453.0,104.0,16631.0
667.221,454.0,100.0,16632.0
667.26,454.0,97.0,16633.0
667.298,457.0,91.0,16634.0
667.34,459.0,84.0,16635.0
667.378,460.0,78.0,16636.0
667.421,460.0,74.0,16637.0
667.458,463.0,65.0,16638.0
667.501,464.0,58.0,16639.0
667.541,462.0,56.0,16640.0
667.58,462.0,56.0,16641.0
667.62,459.0,58.0,16642.0
667.66,454.0,60.0,16643.0
667.703,454.0,58.0,16644.0
667.74,453.0,53.0,16645.0
667.779,449.0,50.0,16646.0
667.82,445.0,47.0,16647.0
667.86,443.0,44.0,16648.0
667.9,439.0,43.0,16649.0
667.94,433.0,43.0,16650.0
667.98,429.0,43.0,16651.0
668.021,426.0,42.0,16652.0
668.061,425.0,41.0,16653.0
668.101,423.0,41.0,16654.0
668.141,420.0,41.0,16655.0
668.182,415.0,40.0,16656.0
668.221,412.0,40.0,16657.0
668.261,408.0,39.0,16658.0
668.301,407.0,39.0,16659.0
668.341,407.0,39.0,16660.0
668.382,408.0,41.0,16661.0
668.422,409.0,41.0,16662.0
668.459,409.0,42.0,16663.0
668.501,409.0,42.0,16664.0
668.542,408.0,41.0,16665.0
668.582,408.0,41.0,16666.0
668.62,408.0,41.0,16667.0
668.663,408.0,41.0,16668.0
668.7,408.0,40.0,16669.0
668.742,408.0,41.0,16670.0
668.782,408.0,41.0,16671.0
668.822,408.0,41.0,16672.0
668.862,408.0,41.0,16673.0
668.902,408.0,40.0,16674.0
668.941,408.0,40.0,16675.0
668.982,408.0,40.0,16676.0
669.019,408.0,40.0,16677.0
669.062,408.0,40.0,16678.0
669.102,408.0,40.0,16679.0
669.143,408.0,40.0,16680.0
669.182,408.0,41.0,16681.0
669.222,408.0,40.0,16682.0
669.261,407.0,40.0,16683.0
669.301,408.0,40.0,16684.0
669.341,407.0,40.0,16685.0
669.382,407.0,40.0,16686.0
669.419,408.0,41.0,16687.0
669.461,407.0,40.0,16688.0
669.499,408.0,40.0,16689.0
669.541,407.0,41.0,16690.0
669.583,407.0,40.0,16691.0
669.624,407.0,40.0,16692.0
669.662,407.0,40.0,16693.0
669.702,407.0,40.0,16694.0
669.741,407.0,40.0,16695.0
669.783,407.0,40.0,16696.0
669.822,407.0,40.0,16697.0
669.862,407.0,40.0,16698.0
669.902,407.0,39.0,16699.0
669.942,407.0,40.0,16700.0
669.982,406.0,39.0,16701.0
670.022,407.0,40.0,16702.0
670.062,407.0,40.0,16703.0
670.103,406.0,40.0,16704.0
670.142,407.0,40.0,16705.0
670.182,407.0,40.0,16706.0
670.222,406.0,40.0,16707.0
670.262,405.0,40.0,16708.0
670.302,404.0,39.0,16709.0
670.342,403.0,39.0,16710.0
670.379,403.0,39.0,16711.0
670.422,403.0,39.0,16712.0
670.462,404.0,39.0,16713.0
670.501,404.0,40.0,16714.0
670.542,405.0,41.0,16715.0
670.584,405.0,42.0,16716.0
670.622,405.0,41.0,16717.0
670.663,405.0,41.0,16718.0
670.702,406.0,41.0,16719.0
670.742,406.0,42.0,16720.0
670.782,407.0,43.0,16721.0
670.823,407.0,44.0,16722.0
670.86,407.0,44.0,16723.0
670.902,407.0,44.0,16724.0
670.942,407.0,44.0,16725.0
670.983,407.0,44.0,16726.0
671.023,407.0,44.0,16727.0
671.064,406.0,43.0,16728.0
671.103,406.0,43.0,16729.0
671.142,406.0,43.0,16730.0
671.183,404.0,42.0,16731.0
671.222,403.0,42.0,16732.0
671.263,402.0,41.0,16733.0
671.303,402.0,41.0,16734.0
671.342,401.0,40.0,16735.0
671.383,400.0,40.0,16736.0
671.423,400.0,40.0,16737.0
671.462,400.0,39.0,16738.0
671.503,400.0,39.0,16739.0
671.545,399.0,39.0,16740.0
671.583,398.0,38.0,16741.0
671.625,397.0,38.0,16742.0
671.665,397.0,38.0,16743.0
671.706,397.0,38.0,16744.0
671.743,397.0,38.0,16745.0
671.782,397.0,39.0,16746.0
671.824,398.0,39.0,16747.0
671.863,398.0,39.0,16748.0
671.904,397.0,39.0,16749.0
671.943,394.0,39.0,16750.0
671.983,389.0,39.0,16751.0
672.025,382.0,38.0,16752.0
672.063,375.0,38.0,16753.0
672.1,366.0,38.0,16754.0
672.142,357.0,37.0,16755.0
672.181,350.0,37.0,16756.0
672.223,344.0,36.0,16757.0
672.263,339.0,37.0,16758.0
672.303,337.0,38.0,16759.0
672.343,336.0,39.0,16760.0
672.383,336.0,39.0,16761.0
672.423,336.0,39.0,16762.0
672.463,337.0,39.0,16763.0
672.505,337.0,39.0,16764.0
672.542,337.0,39.0,16765.0
672.583,337.0,39.0,16766.0
672.623,337.0,39.0,16767.0
672.663,336.0,38.0,16768.0
672.703,334.0,38.0,16769.0
672.744,330.0,37.0,16770.0
672.783,325.0,36.0,16771.0
672.824,322.0,35.0,16772.0
672.864,318.0,35.0,16773.0
672.903,316.0,35.0,16774.0
672.944,315.0,36.0,16775.0
672.985,314.0,36.0,16776.0
673.024,313.0,36.0,16777.0
673.063,312.0,36.0,16778.0
673.104,310.0,36.0,16779.0
673.142,310.0,35.0,16780.0
673.183,309.0,35.0,16781.0
673.224,309.0,35.0,16782.0
673.263,309.0,35.0,16783.0
673.303,307.0,34.0,16784.0
673.343,305.0,34.0,16785.0
673.383,304.0,34.0,16786.0
673.424,304.0,35.0,16787.0
673.466,304.0,35.0,16788.0
673.504,305.0,36.0,16789.0
673.543,305.0,36.0,16790.0
673.584,305.0,36.0,16791.0
673.623,305.0,36.0,16792.0
673.663,304.0,36.0,16793.0
673.703,304.0,36.0,16794.0
673.743,304.0,36.0,16795.0
673.783,304.0,36.0,16796.0
673.825,305.0,36.0,16797.0
673.865,305.0,36.0,16798.0
673.904,305.0,36.0,16799.0
673.945,305.0,36.0,16800.0
673.984,303.0,35.0,16801.0
674.023,299.0,35.0,16802.0
674.064,295.0,35.0,16803.0
674.104,290.0,34.0,16804.0
674.144,284.0,34.0,16805.0
674.184,278.0,36.0,16806.0
674.224,271.0,37.0,16807.0
674.262,263.0,37.0,16808.0
674.304,255.0,37.0,16809.0
674.341,250.0,37.0,16810.0
674.383,246.0,37.0,16811.0
674.425,244.0,38.0,16812.0
674.464,240.0,39.0,16813.0
674.505,238.0,38.0,16814.0
674.545,236.0,37.0,16815.0
674.586,234.0,36.0,16816.0
674.625,231.0,35.0,16817.0
674.665,228.0,35.0,16818.0
674.705,224.0,35.0,16819.0
674.745,220.0,36.0,16820.0
674.782,216.0,36.0,16821.0
674.823,212.0,36.0,16822.0
674.862,210.0,36.0,16823.0
674.906,209.0,36.0,16824.0
674.944,209.0,37.0,16825.0
674.983,209.0,38.0,16826.0
675.024,208.0,38.0,16827.0
675.064,207.0,38.0,16828.0
675.104,206.0,38.0,16829.0
675.144,205.0,38.0,16830.0
675.184,204.0,38.0,16831.0
675.224,204.0,37.0,16832.0
675.263,204.0,37.0,16833.0
675.303,203.0,37.0,16834.0
675.342,203.0,37.0,16835.0
675.386,203.0,37.0,16836.0
675.424,202.0,37.0,16837.0
675.464,202.0,38.0,16838.0
675.504,202.0,38.0,16839.0
675.544,202.0,38.0,16840.0
675.582,201.0,38.0,16841.0
675.622,197.0,38.0,16842.0
675.662,190.0,38.0,16843.0
675.705,182.0,37.0,16844.0
675.744,176.0,38.0,16845.0
675.783,169.0,38.0,16846.0
675.823,162.0,38.0,16847.0
675.864,154.0,37.0,16848.0
675.903,146.0,37.0,16849.0
675.942,142.0,38.0,16850.0
675.983,138.0,38.0,16851.0
676.023,133.0,39.0,16852.0
676.065,127.0,39.0,16853.0
676.103,123.0,40.0,16854.0
676.145,119.0,41.0,16855.0
676.184,114.0,41.0,16856.0
676.223,109.0,40.0,16857.0
676.266,103.0,40.0,16858.0
676.306,97.0,40.0,16859.0
676.347,91.0,41.0,16860.0
676.386,83.0,41.0,16861.0
676.426,75.0,40.0,16862.0
676.466,65.0,40.0,16863.0
676.505,59.0,41.0,16864.0
676.544,54.0,42.0,16865.0
676.586,48.0,42.0,16866.0
676.625,42.0,41.0,16867.0
676.663,40.0,41.0,16868.0
676.705,39.0,40.0,16869.0
676.744,38.0,40.0,16870.0
676.785,39.0,41.0,16871.0
676.827,40.0,43.0,16872.0
676.865,41.0,45.0,16873.0
676.905,41.0,46.0,16874.0
676.945,42.0,47.0,16875.0
676.984,44.0,48.0,16876.0
677.026,46.0,50.0,16877.0
677.066,48.0,53.0,16878.0
677.106,51.0,53.0,16879.0
677.145,53.0,51.0,16880.0
677.185,57.0,51.0,16881.0
677.225,62.0,50.0,16882.0
677.265,69.0,47.0,16883.0
677.307,77.0,46.0,16884.0
677.346,82.0,44.0,16885.0
677.385,85.0,44.0,16886.0
677.424,89.0,44.0,16887.0
677.466,93.0,44.0,16888.0
677.505,95.0,42.0,16889.0
677.544,98.0,42.0,16890.0
677.585,99.0,43.0,16891.0
677.626,100.0,44.0,16892.0
677.666,101.0,44.0,16893.0
677.705,105.0,44.0,16894.0
677.746,112.0,44.0,16895.0
677.785,119.0,45.0,16896.0
677.825,129.0,46.0,16897.0
677.866,134.0,47.0,16898.0
677.904,141.0,48.0,16899.0
677.945,150.0,49.0,16900.0
677.987,158.0,48.0,16901.0
678.027,163.0,48.0,16902.0
678.066,169.0,48.0,16903.0
678.105,173.0,48.0,16904.0
678.144,175.0,47.0,16905.0
678.187,175.0,46.0,16906.0
678.224,177.0,44.0,16907.0
678.267,178.0,44.0,16908.0
678.304,179.0,43.0,16909.0
678.346,179.0,44.0,16910.0
678.387,178.0,45.0,16911.0
678.424,178.0,45.0,16912.0
678.466,178.0,45.0,16913.0
678.504,179.0,44.0,16914.0
678.547,179.0,44.0,16915.0
678.586,179.0,44.0,16916.0
678.624,178.0,45.0,16917.0
678.666,177.0,46.0,16918.0
678.704,176.0,47.0,16919.0
678.746,176.0,47.0,16920.0
678.785,178.0,49.0,16921.0
678.824,181.0,51.0,16922.0
678.866,185.0,57.0,16923.0
678.906,189.0,61.0,16924.0
678.946,191.0,64.0,16925.0
678.986,193.0,66.0,16926.0
679.024,193.0,67.0,16927.0
679.065,192.0,67.0,16928.0
679.104,192.0,69.0,16929.0
679.146,192.0,70.0,16930.0
679.186,192.0,71.0,16931.0
679.225,194.0,72.0,16932.0
679.265,195.0,73.0,16933.0
679.307,194.0,75.0,16934.0
679.346,192.0,78.0,16935.0
679.387,192.0,80.0,16936.0
679.426,192.0,82.0,16937.0
679.466,192.0,83.0,16938.0
679.507,193.0,85.0,16939.0
679.548,194.0,89.0,16940.0
679.588,194.0,92.0,16941.0
679.629,194.0,94.0,16942.0
679.668,194.0,96.0,16943.0
679.708,195.0,96.0,16944.0
679.748,196.0,95.0,16945.0
679.787,196.0,96.0,16946.0
679.826,196.0,95.0,16947.0
679.865,196.0,95.0,16948.0
679.904,196.0,95.0,16949.0
679.945,195.0,94.0,16950.0
679.986,195.0,94.0,16951.0
680.027,194.0,94.0,16952.0
680.065,195.0,94.0,16953.0
680.104,195.0,93.0,16954.0
680.147,196.0,95.0,16955.0
680.189,197.0,97.0,16956.0
680.227,198.0,100.0,16957.0
680.265,200.0,106.0,16958.0
680.307,201.0,109.0,16959.0
680.348,200.0,107.0,16960.0
680.386,200.0,104.0,16961.0
680.427,200.0,104.0,16962.0
680.467,201.0,108.0,16963.0
680.504,201.0,108.0,16964.0
680.548,201.0,107.0,16965.0
680.587,201.0,106.0,16966.0
680.627,201.0,106.0,16967.0
680.668,201.0,106.0,16968.0
680.706,201.0,106.0,16969.0
680.746,201.0,106.0,16970.0
680.786,202.0,106.0,16971.0
680.826,202.0,105.0,16972.0
680.867,202.0,105.0,16973.0
680.906,201.0,105.0,16974.0
680.946,201.0,105.0,16975.0
680.985,201.0,105.0,16976.0
681.028,202.0,105.0,16977.0
681.066,201.0,105.0,16978.0
681.108,201.0,105.0,16979.0
681.149,201.0,105.0,16980.0
681.188,201.0,105.0,16981.0
681.226,201.0,105.0,16982.0
681.268,201.0,105.0,16983.0
681.308,201.0,105.0,16984.0
681.348,201.0,105.0,16985.0
681.388,201.0,105.0,16986.0
681.427,201.0,105.0,16987.0
681.468,201.0,105.0,16988.0
681.506,201.0,105.0,16989.0
681.546,201.0,105.0,16990.0
681.587,201.0,105.0,16991.0
681.627,201.0,105.0,16992.0
681.668,201.0,105.0,16993.0
681.708,201.0,105.0,16994.0
681.746,201.0,105.0,16995.0
681.789,201.0,105.0,16996.0
681.829,201.0,105.0,16997.0
681.868,201.0,105.0,16998.0
681.908,201.0,105.0,16999.0
681.947,201.0,105.0,17000.0
681.988,201.0,105.0,17001.0
682.028,201.0,105.0,17002.0
682.066,201.0,105.0,17003.0
682.108,201.0,105.0,17004.0
682.148,201.0,105.0,17005.0
682.188,201.0,105.0,17006.0
682.226,201.0,105.0,17007.0
682.266,201.0,105.0,17008.0
682.305,201.0,105.0,17009.0
682.348,201.0,105.0,17010.0
682.388,201.0,105.0,17011.0
682.428,201.0,105.0,17012.0
682.468,201.0,105.0,17013.0
682.508,201.0,105.0,17014.0
682.548,201.0,105.0,17015.0
682.589,201.0,105.0,17016.0
682.629,201.0,105.0,17017.0
682.666,201.0,105.0,17018.0
682.706,201.0,105.0,17019.0
682.748,201.0,105.0,17020.0
682.788,201.0,105.0,17021.0
682.827,201.0,105.0,17022.0
682.868,201.0,105.0,17023.0
682.908,201.0,105.0,17024.0
682.949,201.0,105.0,17025.0
682.988,201.0,105.0,17026.0
683.029,201.0,105.0,17027.0
683.07,201.0,105.0,17028.0
683.11,201.0,105.0,17029.0
683.147,201.0,105.0,17030.0
683.189,201.0,105.0,17031.0
683.228,201.0,105.0,17032.0
683.269,201.0,105.0,17033.0
683.309,201.0,105.0,17034.0
683.349,201.0,105.0,17035.0
683.389,201.0,105.0,17036.0
683.428,201.0,106.0,17037.0
683.469,201.0,106.0,17038.0
683.508,201.0,107.0,17039.0
683.55,201.0,107.0,17040.0
683.589,201.0,107.0,17041.0
683.629,200.0,106.0,17042.0
683.669,200.0,106.0,17043.0
683.709,200.0,106.0,17044.0
683.748,199.0,106.0,17045.0
683.788,199.0,107.0,17046.0
683.829,199.0,107.0,17047.0
683.869,199.0,107.0,17048.0
683.907,199.0,108.0,17049.0
683.949,200.0,108.0,17050.0
683.99,199.0,108.0,17051.0
684.03,199.0,108.0,17052.0
684.069,199.0,108.0,17053.0
684.109,199.0,108.0,17054.0
684.149,199.0,108.0,17055.0
684.189,199.0,108.0,17056.0
684.229,199.0,108.0,17057.0
684.27,199.0,108.0,17058.0
684.309,199.0,108.0,17059.0
684.349,199.0,108.0,17060.0
684.389,199.0,108.0,17061.0
684.429,199.0,108.0,17062.0
684.469,198.0,107.0,17063.0
684.511,198.0,108.0,17064.0
684.55,198.0,108.0,17065.0
684.59,198.0,108.0,17066.0
684.63,198.0,108.0,17067.0
684.67,197.0,108.0,17068.0
684.709,197.0,108.0,17069.0
684.75,197.0,108.0,17070.0
684.789,197.0,108.0,17071.0
684.829,197.0,108.0,17072.0
684.869,197.0,108.0,17073.0
684.908,197.0,109.0,17074.0
684.95,197.0,109.0,17075.0
684.99,197.0,109.0,17076.0
685.03,197.0,109.0,17077.0
685.07,197.0,109.0,17078.0
685.11,197.0,109.0,17079.0
685.149,197.0,109.0,17080.0
685.19,197.0,109.0,17081.0
685.229,197.0,109.0,17082.0
685.27,197.0,109.0,17083.0
685.309,197.0,109.0,17084.0
685.35,197.0,109.0,17085.0
685.39,197.0,109.0,17086.0
685.43,197.0,109.0,17087.0
685.471,197.0,109.0,17088.0
685.51,197.0,109.0,17089.0
685.55,197.0,109.0,17090.0
685.59,197.0,109.0,17091.0
685.63,197.0,109.0,17092.0
685.67,197.0,109.0,17093.0
685.71,197.0,109.0,17094.0
685.749,196.0,109.0,17095.0
685.79,196.0,109.0,17096.0
685.828,196.0,109.0,17097.0
685.869,196.0,109.0,17098.0
685.909,196.0,109.0,17099.0
685.95,196.0,109.0,17100.0
685.989,196.0,109.0,17101.0
686.03,196.0,109.0,17102.0
686.07,196.0,109.0,17103.0
686.108,196.0,109.0,17104.0
686.151,196.0,109.0,17105.0
686.19,196.0,109.0,17106.0
686.23,196.0,108.0,17107.0
686.269,196.0,108.0,17108.0
686.31,196.0,108.0,17109.0
686.35,196.0,107.0,17110.0
686.389,196.0,106.0,17111.0
686.43,197.0,106.0,17112.0
686.469,197.0,105.0,17113.0
686.509,198.0,104.0,17114.0
686.549,198.0,103.0,17115.0
686.59,199.0,103.0,17116.0
686.63,200.0,103.0,17117.0
686.67,200.0,104.0,17118.0
686.71,200.0,104.0,17119.0
686.75,201.0,105.0,17120.0
686.789,201.0,105.0,17121.0
686.83,201.0,105.0,17122.0
686.869,201.0,104.0,17123.0
686.911,202.0,105.0,17124.0
686.95,202.0,105.0,17125.0
686.989,202.0,105.0,17126.0
687.029,202.0,106.0,17127.0
687.069,202.0,106.0,17128.0
687.111,202.0,106.0,17129.0
687.151,202.0,106.0,17130.0
687.19,203.0,107.0,17131.0
687.23,203.0,107.0,17132.0
687.269,203.0,107.0,17133.0
687.309,203.0,108.0,17134.0
687.351,203.0,110.0,17135.0
687.392,203.0,113.0,17136.0
687.431,204.0,116.0,17137.0
687.47,204.0,120.0,17138.0
687.511,205.0,122.0,17139.0
687.551,205.0,123.0,17140.0
687.591,205.0,124.0,17141.0
687.629,205.0,126.0,17142.0
687.668,205.0,128.0,17143.0
687.709,206.0,129.0,17144.0
687.751,206.0,131.0,17145.0
687.791,206.0,133.0,17146.0
687.829,206.0,134.0,17147.0
687.873,206.0,136.0,17148.0
